"","DateTime","Day","Month","Year","Time","Hour","Minute","Lat","Lon","Type","Outcome"
"9710","10/25/2015, 01:20","25","10","2015","01:20","01","20",44.6184714732,20.4099167911,"2VehNoTurn","Injury"
"8901","10/25/2015, 02:28","25","10","2015","02:28","02","28",44.7799737849,20.4772727546,"None","Damage"
"10144","10/25/2015, 02:30","25","10","2015","02:30","02","30",44.8213929958,20.414599192,"None","Damage"
"10831","10/25/2015, 07:00","25","10","2015","07:00","07","00",44.7588843623,20.4203688927,"None","Damage"
"8589","10/25/2015, 07:40","25","10","2015","07:40","07","40",44.7745637925,20.413705913,"None","Damage"
"10369","10/25/2015, 09:00","25","10","2015","09:00","09","00",44.7760126647,20.4207795256,"None","Damage"
"10824","10/25/2015, 09:50","25","10","2015","09:50","09","50",44.8225938134,20.5179862983,"None","Damage"
"9439","10/25/2015, 09:55","25","10","2015","09:55","09","55",44.7341480692,20.4833022397,"None","Damage"
"8592","10/25/2015, 10:00","25","10","2015","10:00","10","00",44.6981348468,20.502421882,"None","Damage"
"9236","10/25/2015, 10:00","25","10","2015","10:00","10","00",44.7644073178,20.5547987194,"parkedVeh","Damage"
"9974","10/25/2015, 10:35","25","10","2015","10:35","10","35",44.5388211451,20.2993540316,"None","Injury"
"9440","10/25/2015, 11:20","25","10","2015","11:20","11","20",44.7341480692,20.4833022397,"None","Damage"
"8850","10/25/2015, 12:45","25","10","2015","12:45","12","45",44.848996944,20.3774814325,"None","Damage"
"8590","10/25/2015, 13:00","25","10","2015","13:00","13","00",44.8369415461,20.3798621105,"None","Damage"
"8725","10/25/2015, 13:30","25","10","2015","13:30","13","30",44.7519462575,20.4258560893,"None","Injury"
"12442","10/25/2015, 13:30","25","10","2015","13:30","13","30",44.838794071,20.417358275,"None","Damage"
"8591","10/25/2015, 14:00","25","10","2015","14:00","14","00",44.8174635053,20.4368290098,"None","Damage"
"8685","10/25/2015, 14:20","25","10","2015","14:20","14","20",44.7996837776,20.5017692013,"None","Damage"
"11029","10/25/2015, 14:30","25","10","2015","14:30","14","30",44.8221127932,20.4110513333,"None","Injury"
"12441","10/25/2015, 15:00","25","10","2015","15:00","15","00",44.7938686308,20.4693244948,"None","Damage"
"8467","10/25/2015, 15:15","25","10","2015","15:15","15","15",44.8149541117,20.4520001862,"None","Damage"
"8468","10/25/2015, 16:00","25","10","2015","16:00","16","00",44.8025026103,20.3903422484,"None","Damage"
"11310","10/25/2015, 16:30","25","10","2015","16:30","16","30",44.5908226078,20.296414362,"2VehNoTurn","Damage"
"8900","10/25/2015, 18:00","25","10","2015","18:00","18","00",44.750229922,20.58525525,"1Veh","Damage"
"8398","10/25/2015, 18:05","25","10","2015","18:05","18","05",44.8051144664,20.4589192271,"None","Damage"
"8919","10/25/2015, 19:05","25","10","2015","19:05","19","05",44.8183699593,20.3771648751,"None","Damage"
"8918","10/25/2015, 19:10","25","10","2015","19:10","19","10",44.8183699593,20.3771648751,"None","Damage"
"10272","10/25/2015, 20:00","25","10","2015","20:00","20","00",44.7463395923,20.5921022844,"2VehNoTurn","Damage"
"11763","10/25/2015, 21:00","25","10","2015","21:00","21","00",44.8082580366,20.4556915516,"None","Damage"
"8868","10/25/2015, 22:45","25","10","2015","22:45","22","45",44.8413772318,20.3931217176,"None","Damage"
"11721","11/25/2015, 03:00","25","11","2015","03:00","03","00",44.7853321448,20.4702111049,"None","Damage"
"9317","11/25/2015, 12:20","25","11","2015","12:20","12","20",44.8103238432,20.4663171518,"None","Damage"
"9331","11/25/2015, 13:00","25","11","2015","13:00","13","00",44.7933058106,20.4761039871,"None","Damage"
"9351","11/25/2015, 13:30","25","11","2015","13:30","13","30",44.7981772236,20.4806483661,"None","Injury"
"11362","11/25/2015, 13:45","25","11","2015","13:45","13","45",44.7884291542,20.5174098665,"None","Damage"
"9316","11/25/2015, 13:55","25","11","2015","13:55","13","55",44.825869327,20.4728767131,"None","Damage"
"9467","11/25/2015, 14:15","25","11","2015","14:15","14","15",44.7969961435,20.4568586645,"None","Damage"
"9318","11/25/2015, 14:20","25","11","2015","14:20","14","20",44.8183252988,20.4607308297,"None","Damage"
"9555","11/25/2015, 14:30","25","11","2015","14:30","14","30",44.8817881362,20.4547234324,"None","Damage"
"9557","11/25/2015, 15:15","25","11","2015","15:15","15","15",44.8789713316,20.4566232194,"None","Damage"
"11363","11/25/2015, 16:00","25","11","2015","16:00","16","00",44.7811221559,20.5027999424,"None","Damage"
"11518","11/25/2015, 16:40","25","11","2015","16:40","16","40",44.7849715466,20.4819035297,"None","Damage"
"8683","11/25/2015, 16:45","25","11","2015","16:45","16","45",44.8032695147,20.4763681999,"None","Damage"
"9352","11/25/2015, 16:45","25","11","2015","16:45","16","45",44.7970006934,20.2853906971,"None","Injury"
"10059","11/25/2015, 16:50","25","11","2015","16:50","16","50",44.7939018301,20.5028677257,"None","Damage"
"9854","11/25/2015, 17:00","25","11","2015","17:00","17","00",44.7241900718,20.4513389562,"None","Damage"
"11517","11/25/2015, 17:30","25","11","2015","17:30","17","30",44.7857109072,20.4822128754,"None","Damage"
"11867","11/25/2015, 17:30","25","11","2015","17:30","17","30",44.7711870971,20.4765936,"None","Damage"
"9736","11/25/2015, 17:50","25","11","2015","17:50","17","50",44.9099764002,20.2877203858,"None","Injury"
"9856","11/25/2015, 18:25","25","11","2015","18:25","18","25",44.8114555467,20.5230471723,"None","Damage"
"9027","11/25/2015, 18:30","25","11","2015","18:30","18","30",44.7974597308,20.4872021025,"None","Injury"
"11646","11/25/2015, 18:50","25","11","2015","18:50","18","50",44.8125970288,20.4281904593,"None","Damage"
"9362","11/25/2015, 19:00","25","11","2015","19:00","19","00",44.8336925171,20.2769077931,"None","Damage"
"10060","11/25/2015, 19:30","25","11","2015","19:30","19","30",44.812477474,20.4886627036,"None","Damage"
"10061","11/25/2015, 19:30","25","11","2015","19:30","19","30",44.8169126006,20.4684946369,"None","Damage"
"10062","11/25/2015, 20:20","25","11","2015","20:20","20","20",44.8177472614,20.4959119895,"None","Damage"
"9446","11/25/2015, 20:50","25","11","2015","20:50","20","50",44.8068585917,20.4216605846,"None","Damage"
"9304","11/25/2015, 21:00","25","11","2015","21:00","21","00",44.8788735409,20.4568772844,"None","Damage"
"9737","11/25/2015, 21:00","25","11","2015","21:00","21","00",44.8243897571,20.4128239134,"None","Injury"
"9855","11/25/2015, 21:25","25","11","2015","21:25","21","25",44.846886951,20.4659179996,"None","Damage"
"9738","11/25/2015, 23:00","25","11","2015","23:00","23","00",44.8130225161,20.4817674568,"None","Injury"
"2032","01/26/2015, 00:05","26","01","2015","00:05","00","05",44.7663959629,20.412689125,"None","Injury"
"2184","01/26/2015, 01:00","26","01","2015","01:00","01","00",44.7520914555,20.4462390619,"None","Damage"
"129","01/26/2015, 06:50","26","01","2015","06:50","06","50",44.906393715,20.2746577668,"None","Damage"
"4751","01/26/2015, 07:30","26","01","2015","07:30","07","30",44.7431554467,20.4445055823,"None","Damage"
"1460","01/26/2015, 07:55","26","01","2015","07:55","07","55",44.7699039019,20.4656896818,"None","Damage"
"5155","01/26/2015, 08:45","26","01","2015","08:45","08","45",44.8145474276,20.4367814046,"None","Damage"
"983","01/26/2015, 09:05","26","01","2015","09:05","09","05",44.7942812373,20.4480493917,"None","Damage"
"1461","01/26/2015, 09:30","26","01","2015","09:30","09","30",44.8033046382,20.4801348757,"None","Damage"
"4483","01/26/2015, 09:50","26","01","2015","09:50","09","50",44.8168838494,20.4005846268,"None","Injury"
"2186","01/26/2015, 10:00","26","01","2015","10:00","10","00",44.8156392514,20.3831113587,"None","Damage"
"4750","01/26/2015, 10:00","26","01","2015","10:00","10","00",44.8065560965,20.461193947,"None","Damage"
"3154","01/26/2015, 11:30","26","01","2015","11:30","11","30",44.803388348,20.457393093,"None","Injury"
"5364","01/26/2015, 11:30","26","01","2015","11:30","11","30",44.7579138668,20.4928931865,"None","Damage"
"5245","01/26/2015, 11:40","26","01","2015","11:40","11","40",44.8294286136,20.3987605204,"None","Damage"
"5580","01/26/2015, 11:40","26","01","2015","11:40","11","40",44.8152804085,20.4543740936,"None","Damage"
"5589","01/26/2015, 12:30","26","01","2015","12:30","12","30",44.7579049234,20.4929058954,"None","Damage"
"2510","01/26/2015, 13:10","26","01","2015","13:10","13","10",44.8192132078,20.4795627309,"None","Damage"
"3155","01/26/2015, 13:10","26","01","2015","13:10","13","10",44.799499033,20.4647353438,"None","Injury"
"2383","01/26/2015, 13:55","26","01","2015","13:55","13","55",44.7459550021,20.4502500748,"None","Injury"
"4009","01/26/2015, 14:10","26","01","2015","14:10","14","10",44.7732063294,20.5184709369,"None","Injury"
"1139","01/26/2015, 14:30","26","01","2015","14:30","14","30",44.8415398158,20.3932338614,"None","Damage"
"893","01/26/2015, 15:20","26","01","2015","15:20","15","20",44.7660494657,20.4868091631,"None","Injury"
"3824","01/26/2015, 16:00","26","01","2015","16:00","16","00",44.8152235865,20.4537803817,"None","Damage"
"751","01/26/2015, 16:15","26","01","2015","16:15","16","15",44.7763760569,20.4056138671,"None","Damage"
"5782","01/26/2015, 16:15","26","01","2015","16:15","16","15",44.7609840474,20.4811063706,"None","Damage"
"293","01/26/2015, 16:30","26","01","2015","16:30","16","30",44.8168838494,20.4005846268,"None","Damage"
"4010","01/26/2015, 16:50","26","01","2015","16:50","16","50",44.8035503541,20.3876766565,"None","Injury"
"432","01/26/2015, 17:00","26","01","2015","17:00","17","00",44.7459734845,20.4503509278,"None","Damage"
"3758","01/26/2015, 17:05","26","01","2015","17:05","17","05",44.7990632329,20.4855447716,"None","Injury"
"3825","01/26/2015, 17:30","26","01","2015","17:30","17","30",44.8851130042,20.4632242125,"None","Damage"
"5360","01/26/2015, 17:50","26","01","2015","17:50","17","50",44.8620652771,20.3710902306,"None","Damage"
"528","01/26/2015, 18:00","26","01","2015","18:00","18","00",44.8192468523,20.4790440094,"None","Injury"
"469","01/26/2015, 18:50","26","01","2015","18:50","18","50",44.7769990881,20.4722832999,"None","Injury"
"1754","01/26/2015, 19:00","26","01","2015","19:00","19","00",44.7459734845,20.4503509278,"None","Injury"
"5459","01/26/2015, 19:00","26","01","2015","19:00","19","00",44.7984982221,20.4920466573,"None","Damage"
"2724","01/26/2015, 19:45","26","01","2015","19:45","19","45",44.8037153639,20.458034733,"None","Damage"
"4120","01/26/2015, 20:30","26","01","2015","20:30","20","30",44.7873689663,20.4846876996,"None","Damage"
"3905","01/26/2015, 21:30","26","01","2015","21:30","21","30",44.7985071653,20.4920339393,"None","Damage"
"3759","01/26/2015, 22:15","26","01","2015","22:15","22","15",44.759408667,20.4190500146,"None","Damage"
"5460","01/26/2015, 23:05","26","01","2015","23:05","23","05",44.7985071653,20.4920339393,"None","Damage"
"2976","02/26/2015, 05:15","26","02","2015","05:15","05","15",44.892617067,20.4571790048,"None","Death"
"3198","02/26/2015, 07:10","26","02","2015","07:10","07","10",44.7940160514,20.5043075829,"None","Damage"
"3199","02/26/2015, 07:30","26","02","2015","07:30","07","30",44.8049620503,20.476504658,"None","Damage"
"6295","02/26/2015, 07:30","26","02","2015","07:30","07","30",44.7821916176,20.4272004396,"None","Injury"
"6174","02/26/2015, 08:00","26","02","2015","08:00","08","00",44.8781814227,20.453263778,"None","Damage"
"3260","02/26/2015, 08:05","26","02","2015","08:05","08","05",44.7776367446,20.4584797608,"None","Damage"
"3200","02/26/2015, 09:05","26","02","2015","09:05","09","05",44.799063365,20.4487497703,"None","Damage"
"1899","02/26/2015, 09:50","26","02","2015","09:50","09","50",44.8002455665,20.4842955727,"None","Damage"
"4696","02/26/2015, 10:10","26","02","2015","10:10","10","10",44.794149649,20.4321508875,"None","Damage"
"4695","02/26/2015, 10:20","26","02","2015","10:20","10","20",44.8002272841,20.4842325336,"None","Damage"
"3201","02/26/2015, 12:10","26","02","2015","12:10","12","10",44.8150128671,20.5150526198,"None","Damage"
"4694","02/26/2015, 13:40","26","02","2015","13:40","13","40",44.7715839369,20.5031087799,"None","Damage"
"6346","02/26/2015, 14:00","26","02","2015","14:00","14","00",44.8068885186,20.4276271668,"None","Damage"
"3258","02/26/2015, 14:10","26","02","2015","14:10","14","10",44.7948761122,20.531234122,"None","Damage"
"3202","02/26/2015, 14:15","26","02","2015","14:15","14","15",44.8404934552,20.5010525838,"None","Damage"
"1560","02/26/2015, 14:30","26","02","2015","14:30","14","30",44.8156455011,20.374298698,"None","Damage"
"4693","02/26/2015, 15:10","26","02","2015","15:10","15","10",44.7716387526,20.5032978224,"None","Damage"
"1593","02/26/2015, 15:15","26","02","2015","15:15","15","15",44.9437048203,20.4236396016,"None","Damage"
"3081","02/26/2015, 16:00","26","02","2015","16:00","16","00",44.7831823021,20.4665534461,"None","Damage"
"1559","02/26/2015, 16:30","26","02","2015","16:30","16","30",44.7732861907,20.4085134273,"None","Damage"
"3196","02/26/2015, 17:00","26","02","2015","17:00","17","00",44.721615565,20.4474626361,"None","Damage"
"2977","02/26/2015, 17:30","26","02","2015","17:30","17","30",44.8055937947,20.4575115705,"None","Damage"
"1592","02/26/2015, 18:05","26","02","2015","18:05","18","05",44.8258503214,20.3960028308,"None","Damage"
"4881","02/26/2015, 19:30","26","02","2015","19:30","19","30",44.799254916,20.4901819671,"None","Injury"
"4582","02/26/2015, 21:10","26","02","2015","21:10","21","10",44.840480782,20.41457121,"None","Damage"
"6166","02/26/2015, 23:00","26","02","2015","23:00","23","00",44.7560363235,20.4376127502,"None","Damage"
"3641","03/26/2015, 00:35","26","03","2015","00:35","00","35",44.8917755889,20.4581237439,"None","Death"
"394","03/26/2015, 07:00","26","03","2015","07:00","07","00",44.797147184,20.445165654,"None","Damage"
"3763","03/26/2015, 07:00","26","03","2015","07:00","07","00",44.7866600071,20.5402600945,"None","Injury"
"2316","03/26/2015, 07:10","26","03","2015","07:10","07","10",44.7921611918,20.4268115847,"None","Damage"
"2258","03/26/2015, 07:45","26","03","2015","07:45","07","45",44.7783445372,20.4086262694,"None","Damage"
"3640","03/26/2015, 07:45","26","03","2015","07:45","07","45",44.8152949305,20.4517567462,"None","Damage"
"5882","03/26/2015, 08:25","26","03","2015","08:25","08","25",44.7819717687,20.469445607,"None","Damage"
"167","03/26/2015, 08:30","26","03","2015","08:30","08","30",44.7977528906,20.3481754643,"None","Damage"
"183","03/26/2015, 08:30","26","03","2015","08:30","08","30",44.8711850873,20.3227095837,"None","Injury"
"3986","03/26/2015, 09:40","26","03","2015","09:40","09","40",44.8510227649,20.5309205359,"None","Damage"
"5329","03/26/2015, 10:20","26","03","2015","10:20","10","20",44.8510227649,20.5309205359,"None","Damage"
"2288","03/26/2015, 11:00","26","03","2015","11:00","11","00",44.7900951087,20.4865339902,"None","Damage"
"4015","03/26/2015, 11:10","26","03","2015","11:10","11","10",44.7632054413,20.4787875293,"None","Injury"
"756","03/26/2015, 12:00","26","03","2015","12:00","12","00",44.7440420035,20.3887824441,"None","Damage"
"4021","03/26/2015, 12:00","26","03","2015","12:00","12","00",44.7287962201,20.3836652522,"None","Injury"
"160","03/26/2015, 12:20","26","03","2015","12:20","12","20",44.8381952992,20.3921557453,"None","Damage"
"3886","03/26/2015, 12:30","26","03","2015","12:30","12","30",44.8878285487,20.4608191069,"None","Injury"
"2463","03/26/2015, 13:00","26","03","2015","13:00","13","00",44.8123108211,20.456323682,"None","Damage"
"395","03/26/2015, 13:20","26","03","2015","13:20","13","20",44.7632048575,20.47274936,"None","Damage"
"4016","03/26/2015, 13:20","26","03","2015","13:20","13","20",44.8432335202,20.4125954076,"None","Injury"
"2553","03/26/2015, 13:40","26","03","2015","13:40","13","40",44.7832433476,20.5021752752,"None","Damage"
"2259","03/26/2015, 14:00","26","03","2015","14:00","14","00",44.8704320212,20.4722948957,"None","Damage"
"2289","03/26/2015, 14:00","26","03","2015","14:00","14","00",44.8146693963,20.4508017477,"None","Damage"
"1942","03/26/2015, 14:10","26","03","2015","14:10","14","10",44.8119975555,20.3938205544,"None","Damage"
"6140","03/26/2015, 14:30","26","03","2015","14:30","14","30",44.7902604807,20.4228619623,"None","Injury"
"656","03/26/2015, 14:45","26","03","2015","14:45","14","45",44.7391304065,20.5008221328,"None","Injury"
"2431","03/26/2015, 14:55","26","03","2015","14:55","14","55",44.8390203259,20.4158381584,"None","Injury"
"4022","03/26/2015, 15:00","26","03","2015","15:00","15","00",44.8485524505,20.4126427891,"None","Injury"
"5278","03/26/2015, 15:00","26","03","2015","15:00","15","00",44.6762029868,20.604384945,"None","Damage"
"5678","03/26/2015, 15:00","26","03","2015","15:00","15","00",44.8183166672,20.3856370546,"None","Damage"
"339","03/26/2015, 15:15","26","03","2015","15:15","15","15",44.7740431039,20.5314775834,"None","Injury"
"3555","03/26/2015, 16:10","26","03","2015","16:10","16","10",44.801271476,20.3889899898,"None","Damage"
"342","03/26/2015, 16:15","26","03","2015","16:15","16","15",44.7977168947,20.348175868,"None","Damage"
"5440","03/26/2015, 16:15","26","03","2015","16:15","16","15",44.7716833115,20.5031963703,"None","Injury"
"5709","03/26/2015, 16:15","26","03","2015","16:15","16","15",44.7716833115,20.5031963703,"None","Injury"
